workerid,gender,lexeme,subject_information.age,neutral_binary,gender_total,party_numeric,party_cat,freq_neutral,freq_male,freq_female,log_rel_freq
1732,male,craftsperson,25,0,10.537500000000001,5,Democrat,961,16604,355,-2.870579536373108
1732,female,businessperson,25,0,10.537500000000001,5,Democrat,6653,326423,42745,-4.016183944223057
1751,female,salesperson,28,1,2.8125,4,Democrat,14830,45858,2553,-1.1830749044774842
1751,male,layperson,28,1,2.8125,4,Democrat,3829,15822,219,-1.4325442721395467
1751,male,businessperson,28,1,2.8125,4,Democrat,6653,326423,42745,-4.016183944223057
1751,male,meteorologist,28,1,2.8125,4,Democrat,86259,9614,67,2.187189196555766
1751,male,foreperson,28,0,2.8125,4,Democrat,1768,38553,775,-3.1020877691681727
1751,male,stunt double,28,1,2.8125,4,Democrat,4895,7809,1214,-0.6115625970298899
1751,male,congressperson,28,0,2.8125,4,Democrat,1150,134553,48088,-5.067760535083254
1751,male,anchor,28,0,2.8125,4,Democrat,26764,5817,517,1.4411257528041224
1751,female,craftsperson,28,1,2.8125,4,Democrat,961,16604,355,-2.870579536373108
1751,female,camera operator,28,0,2.8125,4,Democrat,4258,23906,478,-1.745127613032948
1751,male,firefighter,28,1,2.8125,4,Democrat,100643,15598,75,1.8596401150568989
1751,female,police officer,28,1,2.8125,4,Democrat,540418,106944,7577,1.551584701900588
1751,female,crewmember,28,1,2.8125,4,Democrat,2262,3593,5,-0.46412875783441265
1751,female,flight attendant,28,1,2.8125,4,Democrat,42113,47553,4895,-0.21946572093989578
1685,female,crewmember,18,1,6.100000000000001,5,Democrat,2262,3593,5,-0.46412875783441265
1685,female,businessperson,18,0,6.100000000000001,5,Democrat,6653,326423,42745,-4.016183944223057
1685,female,meteorologist,18,1,6.100000000000001,5,Democrat,86259,9614,67,2.187189196555766
1685,male,congressperson,18,0,6.100000000000001,5,Democrat,1150,134553,48088,-5.067760535083254
1685,male,firefighter,18,1,6.100000000000001,5,Democrat,100643,15598,75,1.8596401150568989
1685,male,police officer,18,0,6.100000000000001,5,Democrat,540418,106944,7577,1.551584701900588
1685,female,salesperson,18,0,6.100000000000001,5,Democrat,14830,45858,2553,-1.1830749044774842
1685,female,foreperson,18,0,6.100000000000001,5,Democrat,1768,38553,775,-3.1020877691681727
1685,female,stunt double,18,1,6.100000000000001,5,Democrat,4895,7809,1214,-0.6115625970298899
1685,female,camera operator,18,1,6.100000000000001,5,Democrat,4258,23906,478,-1.745127613032948
1685,male,anchor,18,0,6.100000000000001,5,Democrat,26764,5817,517,1.4411257528041224
1685,male,layperson,18,0,6.100000000000001,5,Democrat,3829,15822,219,-1.4325442721395467
1685,female,craftsperson,18,1,6.100000000000001,5,Democrat,961,16604,355,-2.870579536373108
1685,male,flight attendant,18,1,6.100000000000001,5,Democrat,42113,47553,4895,-0.21946572093989578
1741,male,congressperson,18,0,3.9624999999999986,5,Democrat,1150,134553,48088,-5.067760535083254
1741,female,flight attendant,18,0,3.9624999999999986,5,Democrat,42113,47553,4895,-0.21946572093989578
1741,female,police officer,18,1,3.9624999999999986,5,Democrat,540418,106944,7577,1.551584701900588
1741,male,anchor,18,1,3.9624999999999986,5,Democrat,26764,5817,517,1.4411257528041224
1741,female,camera operator,18,0,3.9624999999999986,5,Democrat,4258,23906,478,-1.745127613032948
1741,male,businessperson,18,0,3.9624999999999986,5,Democrat,6653,326423,42745,-4.016183944223057
1741,female,firefighter,18,1,3.9624999999999986,5,Democrat,100643,15598,75,1.8596401150568989
1741,male,salesperson,18,0,3.9624999999999986,5,Democrat,14830,45858,2553,-1.1830749044774842
1741,female,stunt double,18,0,3.9624999999999986,5,Democrat,4895,7809,1214,-0.6115625970298899
1741,female,crewmember,18,1,3.9624999999999986,5,Democrat,2262,3593,5,-0.46412875783441265
1741,male,layperson,18,0,3.9624999999999986,5,Democrat,3829,15822,219,-1.4325442721395467
1741,male,craftsperson,18,0,3.9624999999999986,5,Democrat,961,16604,355,-2.870579536373108
1741,male,foreperson,18,0,3.9624999999999986,5,Democrat,1768,38553,775,-3.1020877691681727
1741,female,meteorologist,18,0,3.9624999999999986,5,Democrat,86259,9614,67,2.187189196555766
1689,male,craftsperson,24,0,12.5,4,Democrat,961,16604,355,-2.870579536373108
1689,male,stunt double,24,0,12.5,4,Democrat,4895,7809,1214,-0.6115625970298899
1689,male,salesperson,24,1,12.5,4,Democrat,14830,45858,2553,-1.1830749044774842
1689,female,camera operator,24,0,12.5,4,Democrat,4258,23906,478,-1.745127613032948
1689,male,foreperson,24,0,12.5,4,Democrat,1768,38553,775,-3.1020877691681727
1689,female,businessperson,24,1,12.5,4,Democrat,6653,326423,42745,-4.016183944223057
1689,female,layperson,24,0,12.5,4,Democrat,3829,15822,219,-1.4325442721395467
1689,male,flight attendant,24,1,12.5,4,Democrat,42113,47553,4895,-0.21946572093989578
1689,female,police officer,24,0,12.5,4,Democrat,540418,106944,7577,1.551584701900588
1689,male,firefighter,24,0,12.5,4,Democrat,100643,15598,75,1.8596401150568989
1689,male,congressperson,24,1,12.5,4,Democrat,1150,134553,48088,-5.067760535083254
1689,female,meteorologist,24,0,12.5,4,Democrat,86259,9614,67,2.187189196555766
1689,female,anchor,24,0,12.5,4,Democrat,26764,5817,517,1.4411257528041224
1689,male,crewmember,24,1,12.5,4,Democrat,2262,3593,5,-0.46412875783441265
1752,female,meteorologist,26,1,12.375,3,Independent,86259,9614,67,2.187189196555766
1752,male,craftsperson,26,0,12.375,3,Independent,961,16604,355,-2.870579536373108
1752,female,businessperson,26,0,12.375,3,Independent,6653,326423,42745,-4.016183944223057
1752,female,firefighter,26,0,12.375,3,Independent,100643,15598,75,1.8596401150568989
1752,male,anchor,26,0,12.375,3,Independent,26764,5817,517,1.4411257528041224
1752,female,flight attendant,26,1,12.375,3,Independent,42113,47553,4895,-0.21946572093989578
1752,male,stunt double,26,1,12.375,3,Independent,4895,7809,1214,-0.6115625970298899
1752,female,crewmember,26,1,12.375,3,Independent,2262,3593,5,-0.46412875783441265
1752,female,salesperson,26,1,12.375,3,Independent,14830,45858,2553,-1.1830749044774842
1752,male,camera operator,26,0,12.375,3,Independent,4258,23906,478,-1.745127613032948
1752,male,police officer,26,0,12.375,3,Independent,540418,106944,7577,1.551584701900588
1752,male,congressperson,26,0,12.375,3,Independent,1150,134553,48088,-5.067760535083254
1752,female,foreperson,26,0,12.375,3,Independent,1768,38553,775,-3.1020877691681727
1752,female,layperson,26,0,12.375,3,Independent,3829,15822,219,-1.4325442721395467
1842,female,foreperson,24,0,13.137500000000003,5,Democrat,1768,38553,775,-3.1020877691681727
1842,female,salesperson,24,1,13.137500000000003,5,Democrat,14830,45858,2553,-1.1830749044774842
1842,female,stunt double,24,1,13.137500000000003,5,Democrat,4895,7809,1214,-0.6115625970298899
1842,female,anchor,24,0,13.137500000000003,5,Democrat,26764,5817,517,1.4411257528041224
1842,male,congressperson,24,0,13.137500000000003,5,Democrat,1150,134553,48088,-5.067760535083254
1842,male,meteorologist,24,1,13.137500000000003,5,Democrat,86259,9614,67,2.187189196555766
1842,male,flight attendant,24,1,13.137500000000003,5,Democrat,42113,47553,4895,-0.21946572093989578
1842,male,craftsperson,24,0,13.137500000000003,5,Democrat,961,16604,355,-2.870579536373108
1842,male,camera operator,24,0,13.137500000000003,5,Democrat,4258,23906,478,-1.745127613032948
1842,female,layperson,24,0,13.137500000000003,5,Democrat,3829,15822,219,-1.4325442721395467
1842,male,crewmember,24,0,13.137500000000003,5,Democrat,2262,3593,5,-0.46412875783441265
1842,female,firefighter,24,1,13.137500000000003,5,Democrat,100643,15598,75,1.8596401150568989
1842,male,police officer,24,1,13.137500000000003,5,Democrat,540418,106944,7577,1.551584701900588
1842,male,businessperson,24,0,13.137500000000003,5,Democrat,6653,326423,42745,-4.016183944223057
1730,female,businessperson,22,1,10.637500000000003,4,Democrat,6653,326423,42745,-4.016183944223057
1730,male,congressperson,22,1,10.637500000000003,4,Democrat,1150,134553,48088,-5.067760535083254
1730,female,salesperson,22,1,10.637500000000003,4,Democrat,14830,45858,2553,-1.1830749044774842
1730,female,craftsperson,22,1,10.637500000000003,4,Democrat,961,16604,355,-2.870579536373108
1730,male,crewmember,22,1,10.637500000000003,4,Democrat,2262,3593,5,-0.46412875783441265
1730,female,layperson,22,1,10.637500000000003,4,Democrat,3829,15822,219,-1.4325442721395467
1730,female,anchor,22,1,10.637500000000003,4,Democrat,26764,5817,517,1.4411257528041224
1730,female,stunt double,22,1,10.637500000000003,4,Democrat,4895,7809,1214,-0.6115625970298899
1730,male,firefighter,22,1,10.637500000000003,4,Democrat,100643,15598,75,1.8596401150568989
1730,male,police officer,22,1,10.637500000000003,4,Democrat,540418,106944,7577,1.551584701900588
1730,female,foreperson,22,1,10.637500000000003,4,Democrat,1768,38553,775,-3.1020877691681727
1730,male,meteorologist,22,1,10.637500000000003,4,Democrat,86259,9614,67,2.187189196555766
1730,male,flight attendant,22,1,10.637500000000003,4,Democrat,42113,47553,4895,-0.21946572093989578
1730,female,camera operator,22,1,10.637500000000003,4,Democrat,4258,23906,478,-1.745127613032948
1710,male,businessperson,20,0,14.674999999999997,5,Democrat,6653,326423,42745,-4.016183944223057
1710,male,foreperson,20,0,14.674999999999997,5,Democrat,1768,38553,775,-3.1020877691681727
1710,male,camera operator,20,0,14.674999999999997,5,Democrat,4258,23906,478,-1.745127613032948
1710,male,firefighter,20,1,14.674999999999997,5,Democrat,100643,15598,75,1.8596401150568989
1710,female,craftsperson,20,0,14.674999999999997,5,Democrat,961,16604,355,-2.870579536373108
1710,female,anchor,20,1,14.674999999999997,5,Democrat,26764,5817,517,1.4411257528041224
1710,male,congressperson,20,0,14.674999999999997,5,Democrat,1150,134553,48088,-5.067760535083254
1710,male,police officer,20,1,14.674999999999997,5,Democrat,540418,106944,7577,1.551584701900588
1710,female,flight attendant,20,1,14.674999999999997,5,Democrat,42113,47553,4895,-0.21946572093989578
1710,male,salesperson,20,1,14.674999999999997,5,Democrat,14830,45858,2553,-1.1830749044774842
1710,male,layperson,20,0,14.674999999999997,5,Democrat,3829,15822,219,-1.4325442721395467
1710,female,stunt double,20,1,14.674999999999997,5,Democrat,4895,7809,1214,-0.6115625970298899
1710,female,crewmember,20,1,14.674999999999997,5,Democrat,2262,3593,5,-0.46412875783441265
1710,male,meteorologist,20,1,14.674999999999997,5,Democrat,86259,9614,67,2.187189196555766
1733,female,flight attendant,35,1,3.737499999999997,5,Democrat,42113,47553,4895,-0.21946572093989578
1733,female,crewmember,35,1,3.737499999999997,5,Democrat,2262,3593,5,-0.46412875783441265
1733,male,layperson,35,1,3.737499999999997,5,Democrat,3829,15822,219,-1.4325442721395467
1733,female,police officer,35,1,3.737499999999997,5,Democrat,540418,106944,7577,1.551584701900588
1733,male,stunt double,35,1,3.737499999999997,5,Democrat,4895,7809,1214,-0.6115625970298899
1733,female,craftsperson,35,1,3.737499999999997,5,Democrat,961,16604,355,-2.870579536373108
1733,male,businessperson,35,0,3.737499999999997,5,Democrat,6653,326423,42745,-4.016183944223057
1733,male,camera operator,35,1,3.737499999999997,5,Democrat,4258,23906,478,-1.745127613032948
1733,female,congressperson,35,0,3.737499999999997,5,Democrat,1150,134553,48088,-5.067760535083254
1733,female,anchor,35,0,3.737499999999997,5,Democrat,26764,5817,517,1.4411257528041224
1733,female,salesperson,35,1,3.737499999999997,5,Democrat,14830,45858,2553,-1.1830749044774842
1733,male,meteorologist,35,1,3.737499999999997,5,Democrat,86259,9614,67,2.187189196555766
1733,male,firefighter,35,1,3.737499999999997,5,Democrat,100643,15598,75,1.8596401150568989
1733,female,foreperson,35,0,3.737499999999997,5,Democrat,1768,38553,775,-3.1020877691681727
1682,female,meteorologist,18,1,15.174999999999997,4,Democrat,86259,9614,67,2.187189196555766
1682,male,stunt double,18,0,15.174999999999997,4,Democrat,4895,7809,1214,-0.6115625970298899
1682,female,police officer,18,1,15.174999999999997,4,Democrat,540418,106944,7577,1.551584701900588
1682,female,craftsperson,18,1,15.174999999999997,4,Democrat,961,16604,355,-2.870579536373108
1682,female,firefighter,18,1,15.174999999999997,4,Democrat,100643,15598,75,1.8596401150568989
1682,male,salesperson,18,1,15.174999999999997,4,Democrat,14830,45858,2553,-1.1830749044774842
1682,female,congressperson,18,0,15.174999999999997,4,Democrat,1150,134553,48088,-5.067760535083254
1682,female,crewmember,18,1,15.174999999999997,4,Democrat,2262,3593,5,-0.46412875783441265
1682,female,foreperson,18,0,15.174999999999997,4,Democrat,1768,38553,775,-3.1020877691681727
1682,male,businessperson,18,0,15.174999999999997,4,Democrat,6653,326423,42745,-4.016183944223057
1682,male,camera operator,18,0,15.174999999999997,4,Democrat,4258,23906,478,-1.745127613032948
1682,female,flight attendant,18,0,15.174999999999997,4,Democrat,42113,47553,4895,-0.21946572093989578
1682,male,layperson,18,0,15.174999999999997,4,Democrat,3829,15822,219,-1.4325442721395467
1682,male,anchor,18,0,15.174999999999997,4,Democrat,26764,5817,517,1.4411257528041224
1681,male,businessperson,33,0,0,5,Democrat,6653,326423,42745,-4.016183944223057
1681,female,layperson,33,0,0,5,Democrat,3829,15822,219,-1.4325442721395467
1681,male,salesperson,33,0,0,5,Democrat,14830,45858,2553,-1.1830749044774842
1681,male,anchor,33,0,0,5,Democrat,26764,5817,517,1.4411257528041224
1681,male,camera operator,33,0,0,5,Democrat,4258,23906,478,-1.745127613032948
1681,female,crewmember,33,0,0,5,Democrat,2262,3593,5,-0.46412875783441265
1681,male,craftsperson,33,0,0,5,Democrat,961,16604,355,-2.870579536373108
1681,female,congressperson,33,0,0,5,Democrat,1150,134553,48088,-5.067760535083254
1681,male,flight attendant,33,0,0,5,Democrat,42113,47553,4895,-0.21946572093989578
1681,female,foreperson,33,0,0,5,Democrat,1768,38553,775,-3.1020877691681727
1681,female,meteorologist,33,0,0,5,Democrat,86259,9614,67,2.187189196555766
1681,male,stunt double,33,0,0,5,Democrat,4895,7809,1214,-0.6115625970298899
1681,male,firefighter,33,1,0,5,Democrat,100643,15598,75,1.8596401150568989
1681,male,police officer,33,1,0,5,Democrat,540418,106944,7577,1.551584701900588
1762,female,flight attendant,28,0,0.8125,5,Democrat,42113,47553,4895,-0.21946572093989578
1762,female,businessperson,28,0,0.8125,5,Democrat,6653,326423,42745,-4.016183944223057
1762,female,stunt double,28,0,0.8125,5,Democrat,4895,7809,1214,-0.6115625970298899
1762,male,craftsperson,28,0,0.8125,5,Democrat,961,16604,355,-2.870579536373108
1762,male,crewmember,28,0,0.8125,5,Democrat,2262,3593,5,-0.46412875783441265
1762,male,foreperson,28,0,0.8125,5,Democrat,1768,38553,775,-3.1020877691681727
1762,female,police officer,28,0,0.8125,5,Democrat,540418,106944,7577,1.551584701900588
1762,male,layperson,28,0,0.8125,5,Democrat,3829,15822,219,-1.4325442721395467
1762,female,camera operator,28,0,0.8125,5,Democrat,4258,23906,478,-1.745127613032948
1762,male,anchor,28,0,0.8125,5,Democrat,26764,5817,517,1.4411257528041224
1762,male,meteorologist,28,0,0.8125,5,Democrat,86259,9614,67,2.187189196555766
1762,female,firefighter,28,1,0.8125,5,Democrat,100643,15598,75,1.8596401150568989
1762,male,salesperson,28,0,0.8125,5,Democrat,14830,45858,2553,-1.1830749044774842
1762,male,congressperson,28,0,0.8125,5,Democrat,1150,134553,48088,-5.067760535083254
1761,female,craftsperson,18,0,12.987499999999997,4,Democrat,961,16604,355,-2.870579536373108
1761,male,salesperson,18,0,12.987499999999997,4,Democrat,14830,45858,2553,-1.1830749044774842
1761,male,police officer,18,1,12.987499999999997,4,Democrat,540418,106944,7577,1.551584701900588
1761,female,congressperson,18,0,12.987499999999997,4,Democrat,1150,134553,48088,-5.067760535083254
1761,female,firefighter,18,1,12.987499999999997,4,Democrat,100643,15598,75,1.8596401150568989
1761,male,flight attendant,18,1,12.987499999999997,4,Democrat,42113,47553,4895,-0.21946572093989578
1761,female,layperson,18,0,12.987499999999997,4,Democrat,3829,15822,219,-1.4325442721395467
1761,male,foreperson,18,1,12.987499999999997,4,Democrat,1768,38553,775,-3.1020877691681727
1761,female,meteorologist,18,1,12.987499999999997,4,Democrat,86259,9614,67,2.187189196555766
1761,female,anchor,18,1,12.987499999999997,4,Democrat,26764,5817,517,1.4411257528041224
1761,female,businessperson,18,1,12.987499999999997,4,Democrat,6653,326423,42745,-4.016183944223057
1761,female,camera operator,18,1,12.987499999999997,4,Democrat,4258,23906,478,-1.745127613032948
1761,male,crewmember,18,1,12.987499999999997,4,Democrat,2262,3593,5,-0.46412875783441265
1761,male,stunt double,18,1,12.987499999999997,4,Democrat,4895,7809,1214,-0.6115625970298899
1755,male,congressperson,21,0,14.762500000000003,4,Democrat,1150,134553,48088,-5.067760535083254
1755,male,crewmember,21,0,14.762500000000003,4,Democrat,2262,3593,5,-0.46412875783441265
1755,female,firefighter,21,1,14.762500000000003,4,Democrat,100643,15598,75,1.8596401150568989
1755,male,flight attendant,21,0,14.762500000000003,4,Democrat,42113,47553,4895,-0.21946572093989578
1755,female,camera operator,21,1,14.762500000000003,4,Democrat,4258,23906,478,-1.745127613032948
1755,male,meteorologist,21,1,14.762500000000003,4,Democrat,86259,9614,67,2.187189196555766
1755,female,anchor,21,0,14.762500000000003,4,Democrat,26764,5817,517,1.4411257528041224
1755,male,businessperson,21,0,14.762500000000003,4,Democrat,6653,326423,42745,-4.016183944223057
1755,male,layperson,21,0,14.762500000000003,4,Democrat,3829,15822,219,-1.4325442721395467
1755,male,stunt double,21,0,14.762500000000003,4,Democrat,4895,7809,1214,-0.6115625970298899
1755,female,salesperson,21,0,14.762500000000003,4,Democrat,14830,45858,2553,-1.1830749044774842
1755,female,foreperson,21,1,14.762500000000003,4,Democrat,1768,38553,775,-3.1020877691681727
1755,female,police officer,21,1,14.762500000000003,4,Democrat,540418,106944,7577,1.551584701900588
1755,female,craftsperson,21,1,14.762500000000003,4,Democrat,961,16604,355,-2.870579536373108
1754,male,congressperson,30,0,1.8875000000000028,3,Independent,1150,134553,48088,-5.067760535083254
1754,male,craftsperson,30,0,1.8875000000000028,3,Independent,961,16604,355,-2.870579536373108
1754,female,layperson,30,0,1.8875000000000028,3,Independent,3829,15822,219,-1.4325442721395467
1754,male,police officer,30,0,1.8875000000000028,3,Independent,540418,106944,7577,1.551584701900588
